Name,DatePublished,RatingValue,Review
PupSocks,2020-12-27T16:59:12Z,1,If no star was an option that’s what I would give for a review.  I placed my order on 11/28 it is 12/27 and I still have not received an email that my order has even been mailed.  This is terrible customer service. I’m sure they will blame the shipping company.  I placed orders weeks after this with other company’s and I received them before Christmas.  Totally disappointed for the money!
PupSocks,2020-12-27T16:57:19Z,2,Did not come out as well as I thought. A lot of money for a pair of socks.
PupSocks,2020-12-27T16:53:13Z,4,"I ordered size L (Men’s 10-13) for my S.O. with size 10.5 feet. The socks were super adorable and feel nice, but unfortunately they are very tight and he had to struggle to put them on. This is very disappointing."
PupSocks,2020-12-27T16:52:20Z,5,"I think Pupsocks did a good job navigating what must have been unprecedented demand for their product this xmas season.  They kept in good communication with buyers, offered cancelation for those unable to wait, and gave discount codes for future purchases to those who could.  My socks arrived just in time for xmas but I was pleased to see that Pupsocks found a creative way to help other buyers who didn't get their socks in time -- the personalized digital postcards.  Thinking on their feet!  Which I appreciate in a small business.  I will be back!  And I am glad to see a GA business doing so well, by the way (GA deserves it after the important role it played in the election this year)!"
PupSocks,2020-12-27T16:49:56Z,4,"I bought a pair of socks as a Christmas gift for my girlfriend and she loves them!  They did a nice job printing the picture requested (and cropping it down) onto the sock, but she says the material that is used for the socks is kinda odd."
PupSocks,2020-12-27T16:48:41Z,1,I have not yet (December 27th) received the things I odered on  November 29th.
PupSocks,2020-12-27T16:47:46Z,1,"Wish I could give 0 stars...These are the second pair I have purchased the first pair was of my sons cat...I wasn't thrilled with that pair either, but thought I would give you guys another chance. This pair is even worse...practically not even recognizable as my friends dog  You should state if the animal has long hair you will chop it off...which then makes the animal look completely different. I even asked in the special instructions to not leave out the long hair.Don't waste your money on this product"
PupSocks,2020-12-27T16:44:45Z,1,"Terrible customer service, I placed my order 11-21 when I emailed to check the status. I was told there was no order found. As this was suppose to be a Xmas gift. Ugh, I finally received the blanket with completely different pets on 12-26. Not even close to what I submitted. Booo Pup Socks. Utterly disappointed."
PupSocks,2020-12-27T16:44:42Z,4,So cute. My sister loved the socks with her cat on them. The material seems a little weird.
PupSocks,2020-12-27T16:43:00Z,1,"Can't rate this higher than a 1, as I'm still waiting for my Christmas order on Dec 27 that I ordered Nov 20. Although I can understand time to ship here to Canada, but the Tracking feature shows absolutely nothing after Dec 4th in a Miami facility, until the 24th. Now it says it's here in Canada somewhere. Hey, I do get that December is a busy time for mailing items, but no tracking info over that 3 weeks span?  Really?? And there's no contact info for Customer Service, except email. So my first email inquiring about delays gets a form letter back saying they'll respond within 72 hours. A week later I send another email which got me an Auto-Reply saying they're overwhelmed by all the delays in shipping and delivering our orders.  Might have warned us of this on the website, folks. Still have not heard back from any Customer Service rep for 2 weeks.So far, I'm out $50 CDN with nothing to show for it."
PupSocks,2020-12-27T16:42:06Z,5,They where excellent. Thank you
PupSocks,2020-12-27T16:41:18Z,5,The socks were cuter than expected!
PupSocks,2020-12-27T16:40:18Z,4,"My kids LOVED the socks with the faces of our dog and cat!  The clarity of the photos was surprisingly good.  The texture of the socks was unexpected.  I am assuming that they are kind of ""slick"" due to the process that they must use to put the photos on the produce.  We are happy with the purchase."
PupSocks,2020-12-27T16:40:16Z,4,I had two pictures put on the socks I ordered... one image was very dark and the other looked purplish.
PupSocks,2020-12-27T16:38:57Z,4,Very cute socks.  My boys were very surprised and thought it was neat.
PupSocks,2020-12-27T16:37:57Z,5,These were amazing! We all loved them! I put them out as gifts from our rescue pup on her first Christmas.
PupSocks,2020-12-27T16:36:14Z,1,"I already wrote a review. But I’ll update. It’s been a month since I placed my order (11/28) and I haven’t gotten my blanket (still stuck in pre-shipment since 12/07)  and their automated bot emailed me to review their product. So, okay. 1 Star! I prefer 0. Thank God, I ordered through Amazon Pay and disputed my account. They gave me my FULL refund back within a week of the dispute. It took me 2-3 weeks to finally get hold of someone from Pupsocks. The guy I was emailing from Pupsocks said I would get my refund back minus $9 due to a “customization fee”. *eye roll* Don’t order from them. They are slow with customer service and keep pointing their fingers at USPS instead of taking accountability for their actions."
PupSocks,2020-12-27T16:35:17Z,1,Scam. Never received product. No refund. Bizarre emails from the company CEO blaming COVID for their issues despite these issues being widespread and documented by the Better Business Bureau long before COVID AVOID AVOID AVOID And Pupsocks: REFUND MY DAMN MONEY you never did anything but take my money and send me some emails
PupSocks,2020-12-27T16:28:38Z,1,"I ordered this product in November.  I was told 12-16 days for delivery international to Canada.I have sent several emails, Facebook messages and NO ONE has responded.  Christmas has come and gone and I had no gift for my Brother who suffers with depression after losing their pet and this gift was supposed to make him feel happy!!!I will not use this business again. 👎🏻"
PupSocks,2020-12-27T16:28:37Z,1,Socks are a terrible fit & material. Not cozy at all! My teenage  girls are both around 100 lbs and very slim. These socks are huge on their feet but like compression socks around their calves. Very tight. They can’t wear them comfortably. Very disappointed in this product after debating about the cost for several weeks.
